src,peer,commodity_id,samples,max_enc,enc_at_sat,t_first_emit,t_saturated,t_observed_seconds,t_theoretical_seconds,ratio,saturated,theory_rate_keys_per_s,last_sdn_rate_keys_per_s,last_observed_keys_per_s
dkms-1115,dkms-1112,dkms-1115->dkms-1112,121,33260,,2026-05-19T07:03:37.768549,,,712.8978187819896,,False,91.92902302881289,87.6,88.2
dkms-1115,dkms-1118,dkms-1115->dkms-1118,121,26131,,2026-05-19T07:03:32.768360,,,1343.6146732169975,,False,48.775888881213305,51.1,39.8
dkms-1115,dkms-1121,dkms-1115->dkms-1121,121,26904,,2026-05-19T07:03:32.768366,,,212.4050794186111,,False,308.54252722855404,51.1,52.6
dkms-1115,dkms-1124,dkms-1115->dkms-1124,121,33299,,2026-05-19T07:03:37.768562,,,712.8978187819896,,False,91.92902302881289,87.6,88.2
dkms-1115,dkms-1127,dkms-1115->dkms-1127,121,13498,,2026-05-19T07:03:37.768566,,,2574.991003160031,,False,25.450962709995554,25.7,11.2
dkms-1115,dkms-1130,dkms-1115->dkms-1130,121,22078,,2026-05-19T07:03:37.768571,,,1689.1578305940625,,False,38.79803225785689,21.1,15.4
dkms-1115,dkms-1133,dkms-1115->dkms-1133,121,23517,,2026-05-19T07:03:37.768575,,,1689.1578305940625,,False,38.79803225785689,18.0,16.0
dkms-1115,dkms-1136,dkms-1115->dkms-1136,121,17901,,2026-05-19T07:03:37.768581,,,3011.430156238003,,False,21.762417389706343,74.4,75.6
dkms-1115,dkms-1139,dkms-1115->dkms-1139,121,24800,,2026-05-19T07:03:32.768398,,,632.4267624235239,,False,103.62622819575085,26.4,26.8
dkms-1118,dkms-1082,dkms-1118->dkms-1082,121,15277,,2026-05-19T07:03:41.222872,,,2574.991003160031,,False,25.450962709995554,57.8,24.6
dkms-1118,dkms-1085,dkms-1118->dkms-1085,121,19969,,2026-05-19T07:03:41.222898,,,2574.991003160031,,False,25.450962709995554,10.5,4.6
dkms-1118,dkms-1088,dkms-1118->dkms-1088,121,14624,,2026-05-19T07:03:36.223515,,,3011.430156238003,,False,21.762417389706343,25.3,21.8
dkms-1118,dkms-1091,dkms-1118->dkms-1091,121,62466,62466,2026-05-19T07:03:36.223539,2026-05-19T07:09:41.223050,364.999511,659.4478362637685,0.5534926205353505,True,99.38011226377981,0.0,0.0
dkms-1118,dkms-1094,dkms-1118->dkms-1094,121,16806,,2026-05-19T07:03:36.223545,,,2574.991003160031,,False,25.450962709995554,57.8,22.6
dkms-1118,dkms-1097,dkms-1118->dkms-1097,121,16865,,2026-05-19T07:03:36.223551,,,2574.991003160031,,False,25.450962709995554,57.8,21.0
dkms-1118,dkms-1100,dkms-1118->dkms-1100,121,20984,,2026-05-19T07:03:36.223557,,,1689.1578305940625,,False,38.79803225785689,17.9,15.0
dkms-1118,dkms-1103,dkms-1118->dkms-1103,121,15172,,2026-05-19T07:03:36.223563,,,2574.991003160031,,False,25.450962709995554,57.8,19.2
dkms-1118,dkms-1106,dkms-1118->dkms-1106,121,13569,,2026-05-19T07:03:36.223569,,,2574.991003160031,,False,25.450962709995554,25.5,12.2
dkms-1118,dkms-1109,dkms-1118->dkms-1109,121,14636,,2026-05-19T07:03:36.223574,,,3011.430156238003,,False,21.762417389706343,25.3,22.2
dkms-1118,dkms-1112,dkms-1118->dkms-1112,121,26237,,2026-05-19T07:03:36.223580,,,1343.6146732169975,,False,48.775888881213305,52.3,43.8
dkms-1118,dkms-1115,dkms-1118->dkms-1115,121,26504,,2026-05-19T07:03:31.223399,,,1343.6146732169975,,False,48.775888881213305,52.3,45.0
dkms-1118,dkms-1121,dkms-1118->dkms-1121,121,41397,,2026-05-19T07:03:36.223592,,,205.7039317126994,,False,318.5938132263422,96.7,97.8
dkms-1118,dkms-1124,dkms-1118->dkms-1124,121,26192,,2026-05-19T07:03:36.223597,,,1689.1578305940625,,False,38.79803225785689,52.3,43.8
dkms-1118,dkms-1127,dkms-1118->dkms-1127,121,17393,,2026-05-19T07:03:36.223602,,,2574.991003160031,,False,25.450962709995554,57.7,20.8
dkms-1118,dkms-1130,dkms-1118->dkms-1130,121,17823,,2026-05-19T07:03:36.223607,,,1689.1578305940625,,False,38.79803225785689,57.8,47.6
